,Unnamed: 0,price,bedrooms,bathrooms,sqft_lot,sqft_living,floors,waterfront,condition,grade,sqft_above,sqft_basement,district,grades,grade_num,total_sch,total_student,transport_dist,medical_emerg_dist,entertain_dist,job_center_dist,zip,prop_crime,viol_crime,totalcrime_percapita
17783,17783,415000.0,3,2.75,64626,2600,1.5,0.0,3,8,2600,0.0,riverview,B+,10,9,"3,482",43.57621684313431,39.2414568885817,35.515531616778496,43.57621684313431,98014,364.1697540891712,182.0848770445856,546.2546311337568
17784,17784,1210000.0,4,3.25,9000,3330,2.0,0.0,3,9,2870,460.0,lake washington,A+,13,55,"30,675",2.1247562126423603,3.15331169928445,0.621933173122916,2.1247562126423603,98033,12.75226693861301,5.100906775445204,17.853173714058215
17785,17785,495000.0,2,2.25,1010,1160,2.0,0.0,3,8,1000,160.0,seattle,A-,11,108,"55,271",3.74449191676047,1.34660998100303,1.02469674164172,3.74449191676047,98112,4.1572655303280195,16.629062121312078,20.786327651640097
17786,17786,479000.0,2,2.25,1380,1330,2.0,0.0,3,8,1060,270.0,seattle,A-,11,108,"55,271",5.49788701132293,3.08572537869746,2.2211289242073797,5.49788701132293,98116,10.981204277925787,14.641605703901053,25.62280998182684
17787,17787,1900000.0,3,2.5,4334,2830,3.0,1.0,3,10,2830,0.0,lake washington,A+,13,55,"30,675",9.34389839701243,9.829113206402349,2.56420148726209,9.34389839701243,98074,34.277996056247986,10.283398816874401,44.56139487312239
17788,17788,249900.0,3,2.5,3517,1610,2.0,0.0,3,8,1610,0.0,renton,B-,8,29,"16,425",3.91794008463451,2.3326533812623196,1.7857705715766,3.91794008463451,98055,3.990237803409203,3.990237803409203,7.980475606818406
17789,17789,1470000.0,4,2.5,4000,2800,2.0,0.0,3,9,2800,0.0,seattle,A-,11,108,"55,271",2.7515314943166,1.94244373567664,1.52222502823692,2.7515314943166,98103,7.368066028186903,29.472264112747613,36.84033014093452
17790,17790,1040000.0,5,3.75,10194,4570,2.0,0.0,3,11,4570,0.0,lake washington,A+,13,55,"30,675",1.78392246617815,1.79564878344185,0.827629039013795,1.78392246617815,98034,6.585031591030553,2.1950105303435183,8.780042121374072
17791,17791,1100000.0,4,2.5,9470,2570,2.0,0.0,3,9,2570,0.0,lake washington,A+,13,55,"30,675",3.51188230522164,5.172158635943821,1.23703121209896,3.51188230522164,98033,12.75226693861301,5.100906775445204,17.853173714058215
17792,17792,685000.0,3,2.25,1193,1710,2.0,0.0,3,9,1140,570.0,seattle,A-,11,108,"55,271",3.25691112867165,0.768664437421065,0.820269059896179,3.25691112867165,98122,17.69885856742563,26.54828785113844,44.24714641856407
17793,17793,619000.0,3,2.25,946,1650,3.0,0.0,3,8,1650,0.0,seattle,A-,11,108,"55,271",3.65274947449045,1.48709404063479,1.30344659350876,3.65274947449045,98103,7.368066028186903,29.472264112747613,36.84033014093452
17794,17794,439108.0,2,1.5,1340,1130,2.0,0.0,3,8,910,220.0,seattle,A-,11,108,"55,271",5.49448688433171,3.05743983413351,2.23909183019485,5.49448688433171,98116,10.981204277925787,14.641605703901053,25.62280998182684
17795,17795,260000.0,3,2.25,2800,1489,2.0,0.0,3,7,1489,0.0,auburn,B,9,24,"17,505",2.52193547408019,3.02660999163014,4.60822648769249,2.52193547408019,98002,31.29479423046897,14.224906468394988,45.51970069886396
17796,17796,279000.0,5,2.5,5557,2690,2.0,0.0,3,7,2690,0.0,renton,B-,8,29,"16,425",2.74744870762452,2.27182698813759,1.78481351593743,2.74744870762452,98178,1312.8919047607326,716.1228571422178,2029.0147619029503
17797,17797,380000.0,3,2.25,1305,1530,2.0,0.0,3,7,1116,414.0,seattle,A-,11,108,"55,271",4.43824963160137,1.29379379391038,1.9841734114684901,4.43824963160137,98177,14.641437777476597,4.880479259158865,19.52191703663546
17798,17798,287000.0,3,2.5,6315,1600,2.0,0.0,3,8,1600,0.0,auburn,B,9,24,"17,505",2.95274662632955,4.90735537215383,4.1966668041579505,2.95274662632955,98092,215.23883705263447,59.644497014585475,274.88333406721995
17799,17799,649950.0,4,3.5,3012,2440,3.0,0.0,3,8,2440,0.0,seattle,A-,11,108,"55,271",6.183302993920621,2.7738366743819602,2.67278456369112,6.183302993920621,98117,8.647461250942321,11.52994833458976,20.177409585532082
17800,17800,605000.0,3,2.5,1692,1660,3.0,0.0,3,7,1610,50.0,seattle,A-,11,108,"55,271",2.4131604714644,0.838412552580253,1.46836537801938,2.4131604714644,98115,3.6982479661207934,7.396495932241589,11.094743898362381
17801,17801,475000.0,3,2.25,1137,1190,2.0,0.0,3,7,960,230.0,seattle,A-,11,108,"55,271",2.3321861131159802,0.983473430594216,1.44694946652685,2.3321861131159802,98115,3.6982479661207934,7.396495932241589,11.094743898362381
17802,17802,399000.0,3,3.0,1884,1520,3.0,0.0,3,8,1520,0.0,seattle,A-,11,108,"55,271",5.57574245277828,3.1790609138387205,2.80069034628602,5.57574245277828,98125,23.132246335198694,27.758695602238436,50.890941937437134
17803,17803,718000.0,5,2.75,8100,3250,2.0,0.0,3,8,3250,0.0,seattle,A-,11,108,"55,271",4.29159372716816,1.75487121390942,1.8792041796763,4.29159372716816,98125,23.132246335198694,27.758695602238436,50.890941937437134
17804,17804,1400000.0,4,3.25,9160,4700,1.0,0.0,3,11,2520,2180.0,seattle,A-,11,108,"55,271",5.24140842183293,2.77010756246325,2.1597373775263997,5.24140842183293,98116,10.981204277925787,14.641605703901053,25.62280998182684
17805,17805,818000.0,2,2.5,9374,2380,1.0,0.0,3,8,2380,0.0,lake washington,A+,13,55,"30,675",9.12962854718492,9.683825896476188,4.34249842404136,9.12962854718492,98053,516.4919935656775,220.0705016062452,736.5624951719227
17806,17806,759000.0,3,2.25,1873,1640,3.0,0.0,3,8,1640,0.0,seattle,A-,11,108,"55,271",3.85972226379813,1.48924939232152,1.18882894073772,3.85972226379813,98112,4.1572655303280195,16.629062121312078,20.786327651640097
17807,17807,547500.0,3,3.5,2262,1650,3.0,0.0,3,8,1650,0.0,seattle,A-,11,108,"55,271",3.35049808980763,1.77232109707147,1.60246277534216,3.35049808980763,98103,7.368066028186903,29.472264112747613,36.84033014093452
17808,17808,2700000.0,5,4.75,8401,5305,2.0,0.0,3,11,3745,1560.0,lake washington,A+,13,55,"30,675",2.50034575140833,3.07256666467435,0.703062883937923,2.50034575140833,98033,12.75226693861301,5.100906775445204,17.853173714058215
17809,17809,358000.0,2,2.5,987,1278,2.0,0.0,3,7,1002,276.0,seattle,A-,11,108,"55,271",4.06975834177731,1.58536074949492,1.75551345854259,4.06975834177731,98136,6.126509104697077,6.126509104697077,12.253018209394154
17810,17810,412000.0,3,2.5,813,1200,3.0,0.0,3,9,1200,0.0,seattle,A-,11,108,"55,271",2.40165742763648,1.08233884473118,0.941653956638115,2.40165742763648,98144,58.65372171207985,52.788349540871856,111.4420712529517
17811,17811,245000.0,2,1.5,1058,690,2.0,0.0,3,7,690,0.0,seattle,A-,11,108,"55,271",3.37045121226549,1.08151635000882,1.6677818427635402,3.37045121226549,98103,7.368066028186903,29.472264112747613,36.84033014093452
17812,17812,460940.0,4,2.5,4964,3202,2.0,0.0,3,9,3202,0.0,kent,B,9,44,"27,291",4.10767637378663,3.97096667056169,2.35942749844083,4.10767637378663,98030,8.129690018171482,8.129690018171482,16.259380036342964
17813,17813,321000.0,3,2.25,1292,1347,3.0,0.0,3,7,1347,0.0,seattle,A-,11,108,"55,271",6.18756096622079,3.4584809965181,3.23016297092757,6.18756096622079,98125,23.132246335198694,27.758695602238436,50.890941937437134
17814,17814,633634.0,4,3.5,6000,2960,2.0,0.0,3,9,2960,0.0,snoqualmie valley,A-,11,13,"7,214",3.33002691507723,3.45897522635389,3.4075678175186,3.33002691507723,98065,499.0990630141628,126.35419316814249,625.4532561823053
17815,17815,290000.0,1,0.75,1284,740,1.0,0.0,4,6,740,0.0,seattle,A-,11,108,"55,271",6.71157422551723,3.03972744006878,2.74785744374829,6.71157422551723,98107,0.0,13.470219499920795,13.470219499920795
17816,17816,445000.0,2,2.25,1137,1200,3.0,0.0,3,7,1200,0.0,seattle,A-,11,108,"55,271",5.7696476355464,1.9688720167064,2.2928401062826,5.7696476355464,98107,0.0,13.470219499920795,13.470219499920795
17817,17817,887250.0,5,3.5,7502,4320,2.0,0.0,3,9,3500,820.0,renton,B-,8,29,"16,425",3.82254802674125,2.77747434115615,2.63533786819927,3.82254802674125,98056,16.286731601503636,8.143365800751818,24.430097402255456
17818,17818,429900.0,3,2.0,1286,1490,3.0,0.0,3,8,1490,0.0,seattle,A-,11,108,"55,271",2.21092667197294,2.10056432619193,2.14355709721321,2.21092667197294,98144,58.65372171207985,52.788349540871856,111.4420712529517
17819,17819,459000.0,3,2.0,800,1480,2.0,0.0,3,8,1000,480.0,seattle,A-,11,108,"55,271",4.525167044252731,1.87179511610156,2.12644956039982,4.525167044252731,98136,6.126509104697077,6.126509104697077,12.253018209394154
17820,17820,240000.0,3,2.25,2820,1481,2.0,0.0,3,7,1481,0.0,auburn,B,9,24,"17,505",2.53087086852194,3.04946504065773,4.64702907577984,2.53087086852194,98002,31.29479423046897,14.224906468394988,45.51970069886396
17821,17821,566950.0,3,3.0,1902,1730,3.0,0.0,3,8,1730,0.0,seattle,A-,11,108,"55,271",5.2739159209278,2.29181199057453,2.06141516903195,5.2739159209278,98117,8.647461250942321,11.52994833458976,20.177409585532082
17822,17822,1040000.0,4,3.5,8391,3900,2.0,0.0,3,10,3900,0.0,lake washington,A+,13,55,"30,675",2.09749386886569,1.84668808796079,1.18772545726853,2.09749386886569,98033,12.75226693861301,5.100906775445204,17.853173714058215
17823,17823,343000.0,3,3.5,1449,1130,3.0,0.0,3,7,1130,0.0,seattle,A-,11,108,"55,271",3.6673951918329695,1.06223110148492,1.64860543539453,3.6673951918329695,98103,7.368066028186903,29.472264112747613,36.84033014093452
17824,17824,572115.0,4,3.25,4838,3230,2.0,0.0,3,9,3230,0.0,tahoma,A,12,9,"8,906",1.07151608118941,2.59048441952735,0.782810418905737,1.07151608118941,98038,257.41397001283934,123.11102913657534,380.52499914941467
17825,17825,555000.0,2,1.5,1361,1190,2.0,0.0,3,8,1190,0.0,seattle,A-,11,108,"55,271",3.50848776467859,1.168795546456,0.930816217203679,3.50848776467859,98122,17.69885856742563,26.54828785113844,44.24714641856407
17826,17826,399440.0,4,2.5,4396,2311,2.0,0.0,3,9,2311,0.0,auburn,B,9,24,"17,505",3.14767871183164,3.92007660673328,4.32447534728958,3.14767871183164,98092,215.23883705263447,59.644497014585475,274.88333406721995
17827,17827,450000.0,3,2.5,914,1810,3.0,0.0,3,8,1380,430.0,seattle,A-,11,108,"55,271",4.19163328748948,1.83471836116025,1.64722269882164,4.19163328748948,98116,10.981204277925787,14.641605703901053,25.62280998182684
17828,17828,648000.0,4,2.5,6203,3290,2.0,0.0,3,9,3290,0.0,snoqualmie valley,A-,11,13,"7,214",1.64101341540128,3.96400486439389,3.16326453863826,1.64101341540128,98065,499.0990630141628,126.35419316814249,625.4532561823053
17829,17829,415000.0,4,2.5,4071,2544,2.0,0.0,3,9,2544,0.0,kent,B,9,44,"27,291",4.11701441080813,3.98876051556377,2.37191557789778,4.11701441080813,98030,8.129690018171482,8.129690018171482,16.259380036342964
17830,17830,527500.0,3,2.5,1389,1380,3.0,0.0,3,8,1380,0.0,seattle,A-,11,108,"55,271",3.28845010477452,1.6435915433761101,1.1238141778385,3.28845010477452,98102,18.146248235957838,47.1802454134904,65.32649364944824
17831,17831,384000.0,3,2.25,800,1430,2.0,0.0,3,8,1140,290.0,seattle,A-,11,108,"55,271",4.656438412886629,1.937876771674,2.23385862672147,4.656438412886629,98136,6.126509104697077,6.126509104697077,12.253018209394154
17832,17832,692000.0,3,2.5,28213,3490,1.5,0.0,3,9,2242,1248.0,vashon island,A,12,5,"1,585",7.66379635437799,6.34637019029528,1.40800170343889,7.66379635437799,98070,949.267635411185,423.9447692127622,1373.2124046239471
17833,17833,455000.0,2,1.5,966,910,2.0,0.0,3,8,820,90.0,seattle,A-,11,108,"55,271",4.05435817380818,1.99241909443794,0.669467983306609,4.05435817380818,98119,11.318552938098268,18.86425489683045,30.182807834928717
17834,17834,1280000.0,4,3.25,4120,3080,2.0,0.0,3,9,2380,700.0,seattle,A-,11,108,"55,271",4.028483658712511,1.95344191288105,1.70355716252071,4.028483658712511,98117,8.647461250942321,11.52994833458976,20.177409585532082
17835,17835,415000.0,3,2.5,6031,2280,2.0,0.0,3,8,2280,0.0,riverview,B+,10,9,"3,482",1.98466860986376,1.74447842793431,0.697331417924769,1.98466860986376,98019,234.76854088599381,80.95466927103234,315.7232101570262
17836,17836,799950.0,4,2.5,7429,3320,2.0,0.0,3,9,3320,0.0,lake washington,A+,13,55,"30,675",2.66504167905898,2.45142852254797,1.61529106042654,2.66504167905898,98034,6.585031591030553,2.1950105303435183,8.780042121374072
17837,17837,545000.0,5,4.0,7268,1680,1.0,0.0,3,8,1370,310.0,seattle,A-,11,108,"55,271",3.02100177327705,2.12152654395494,1.819097135388,3.02100177327705,98106,792.1523798094363,279.3580856332796,1071.510465442716
17838,17838,275000.0,3,2.5,8019,2217,2.0,0.0,3,7,2217,0.0,federal way,C+,7,46,"23,489",2.61272356909986,3.42056095126565,1.40733929915891,2.61272356909986,98001,730.8116910345483,270.2624366844745,1001.0741277190227
17839,17839,498000.0,3,2.5,4136,2480,2.0,0.0,3,8,2480,0.0,renton,B-,8,29,"16,425",4.09803904589267,2.84038140805464,2.44730786501995,4.09803904589267,98059,311.36759343912894,91.43334093053785,402.8009343696668
17840,17840,754950.0,3,2.5,7256,2610,2.0,0.0,3,9,2610,0.0,lake washington,A+,13,55,"30,675",2.08355001908955,1.68442757814497,1.01298284663514,2.08355001908955,98033,12.75226693861301,5.100906775445204,17.853173714058215
17841,17841,895000.0,4,3.0,5562,3240,2.0,0.0,3,10,3240,0.0,issaquah,A+,13,27,"20,897",5.95432069066675,4.9501285287745995,2.04606776954151,5.95432069066675,98075,20.278386557473773,0.0,20.278386557473773
17842,17842,580000.0,4,3.25,8327,3569,2.0,0.0,3,10,3569,0.0,renton,B-,8,29,"16,425",2.5005738349835402,1.73376745456075,1.31375077483393,2.5005738349835402,98055,3.990237803409203,3.990237803409203,7.980475606818406
17843,17843,379900.0,4,2.5,5831,3181,2.0,0.0,3,8,3181,0.0,federal way,C+,7,46,"23,489",3.58218050394967,3.0752983296491,1.57068170931694,3.58218050394967,98003,122.3728455859312,70.21392779520643,192.58677338113762
17844,17844,555000.0,3,2.5,3211,1940,2.0,0.0,3,8,1940,0.0,issaquah,A+,13,27,"20,897",3.43436003426155,4.70332055360859,1.77610961839583,3.43436003426155,98027,318.2653854952511,54.65163185271989,372.917017347971
17845,17845,555000.0,3,2.5,3211,1940,2.0,0.0,3,8,1940,0.0,issaquah,A+,13,27,"20,897",3.43436003426155,4.70332055360859,1.77610961839583,3.43436003426155,98027,318.2653854952511,54.65163185271989,372.917017347971
17846,17846,353000.0,4,2.5,13721,2210,2.0,0.0,3,8,2210,0.0,kent,B,9,44,"27,291",2.44654968007493,5.45502765278458,5.566800067524331,2.44654968007493,98042,268.5737792314582,93.59389276247785,362.1676719939361
17847,17847,539000.0,3,2.25,1187,1280,2.0,0.0,3,8,1080,200.0,seattle,A-,11,108,"55,271",4.28468948996943,1.404104491768,1.90261216191841,4.28468948996943,98107,0.0,13.470219499920795,13.470219499920795
17848,17848,434900.0,3,2.0,5040,1520,2.0,0.0,3,7,1520,0.0,seattle,A-,11,108,"55,271",8.02526107747029,1.74122137265865,4.30852261849525,8.02526107747029,98177,14.641437777476597,4.880479259158865,19.52191703663546
17849,17849,325000.0,2,2.25,1078,1230,2.0,0.0,3,7,1160,70.0,issaquah,A+,13,27,"20,897",1.30439039098471,2.72975996864602,1.57832484128558,1.30439039098471,98027,318.2653854952511,54.65163185271989,372.917017347971
17850,17850,650000.0,3,2.5,2159,1480,3.0,0.0,3,8,1480,0.0,seattle,A-,11,108,"55,271",3.14994797480137,1.60851266831779,1.21704990305626,3.14994797480137,98103,7.368066028186903,29.472264112747613,36.84033014093452
17851,17851,379950.0,4,2.5,5850,2612,2.0,0.0,3,8,2612,0.0,kent,B,9,44,"27,291",4.22136082579452,1.79849742631391,2.39880295330754,4.22136082579452,98030,8.129690018171482,8.129690018171482,16.259380036342964
17852,17852,700000.0,3,2.5,4975,2350,2.0,0.0,3,8,2350,0.0,issaquah,A+,13,27,"20,897",2.32874228622022,1.10725962582595,1.74642250033902,2.32874228622022,98029,33.82359964547456,13.529439858189823,47.353039503664384
17853,17853,675000.0,3,2.5,1590,1300,2.0,0.0,3,8,1100,200.0,seattle,A-,11,108,"55,271",3.48781234180157,1.8221278959897802,1.11774429200935,3.48781234180157,98109,13.195848427734456,23.752527169922015,36.94837559765647
17854,17854,379000.0,4,1.5,7560,2020,1.0,0.0,4,7,2020,0.0,renton,B-,8,29,"16,425",4.13224087291807,3.22085288348266,2.48450195515684,4.13224087291807,98059,311.36759343912894,91.43334093053785,402.8009343696668
17855,17855,571000.0,3,2.5,2867,2140,2.0,0.0,3,8,1960,180.0,issaquah,A+,13,27,"20,897",1.05450531359897,2.5848834305417596,1.33008663191711,1.05450531359897,98027,318.2653854952511,54.65163185271989,372.917017347971
17856,17856,475000.0,3,2.25,1621,1380,2.0,0.0,3,8,1140,240.0,seattle,A-,11,108,"55,271",4.87541559114964,1.8542935587618,1.95649264149499,4.87541559114964,98117,8.647461250942321,11.52994833458976,20.177409585532082
17857,17857,769900.0,4,3.5,3047,2730,2.0,0.0,3,8,2400,330.0,seattle,A-,11,108,"55,271",4.26121665370251,2.21052598221219,1.8177040088618601,4.26121665370251,98116,10.981204277925787,14.641605703901053,25.62280998182684
17858,17858,633000.0,4,3.5,5817,4220,2.0,0.0,3,9,2910,1310.0,snoqualmie valley,A-,11,13,"7,214",1.64275084287406,3.6084016673373505,2.92853601736511,1.64275084287406,98065,499.0990630141628,126.35419316814249,625.4532561823053
17859,17859,635000.0,3,2.5,1433,1570,3.0,0.0,3,8,1570,0.0,seattle,A-,11,108,"55,271",3.00895393901419,1.45217425535238,1.51559495556494,3.00895393901419,98103,7.368066028186903,29.472264112747613,36.84033014093452
17860,17860,1240000.0,4,3.5,6000,4670,2.0,0.0,3,11,3820,850.0,issaquah,A+,13,27,"20,897",3.50692267097294,2.18372350668838,2.24730373449161,3.50692267097294,98027,318.2653854952511,54.65163185271989,372.917017347971
17861,17861,524000.0,3,2.25,1007,1370,3.0,0.0,3,8,1330,40.0,seattle,A-,11,108,"55,271",3.9382275556018995,1.72308780187134,1.58751995055621,3.9382275556018995,98107,0.0,13.470219499920795,13.470219499920795
17862,17862,485000.0,4,3.5,5115,3273,2.0,0.0,3,8,2671,602.0,renton,B-,8,29,"16,425",3.6755989456859295,2.07406449435104,1.82147947956072,3.6755989456859295,98055,3.990237803409203,3.990237803409203,7.980475606818406
17863,17863,1030000.0,3,4.0,13095,3880,2.0,0.0,3,11,3700,180.0,lake washington,A+,13,55,"30,675",3.22142553166577,3.07349156792516,1.82879795238665,3.22142553166577,98034,6.585031591030553,2.1950105303435183,8.780042121374072
17864,17864,650000.0,3,3.5,1262,1494,3.0,0.0,3,8,1494,0.0,seattle,A-,11,108,"55,271",2.5651154813685,0.924359853615903,1.57285232096887,2.5651154813685,98115,3.6982479661207934,7.396495932241589,11.094743898362381
17865,17865,754842.0,3,2.5,5641,2930,2.0,0.0,3,8,2930,0.0,northshore,A,12,39,23500,4.747837240448599,3.32534056803459,1.9606719910236103,4.747837240448599,98052,77.13147242154055,17.59138844701802,94.72286086855857
17866,17866,428900.0,4,2.5,5553,2598,2.0,0.0,3,9,2598,0.0,auburn,B,9,24,"17,505",4.10107872116943,3.78806751051985,4.458989508420349,4.10107872116943,98092,215.23883705263447,59.644497014585475,274.88333406721995
17867,17867,329900.0,3,2.5,4995,2242,2.0,0.0,3,8,2242,0.0,auburn,B,9,24,"17,505",2.97479472987765,4.89213277335216,4.15975375326373,2.97479472987765,98092,215.23883705263447,59.644497014585475,274.88333406721995
17868,17868,1040000.0,4,2.5,5932,2830,2.0,0.0,3,9,2830,0.0,seattle,A-,11,108,"55,271",6.679569316780831,2.65116239501441,2.73214218935013,6.679569316780831,98199,0.0,4.630769527850908,4.630769527850908
17869,17869,544999.0,4,2.5,6937,2710,2.0,0.0,3,7,2710,0.0,snoqualmie valley,A-,11,13,"7,214",3.40955861363675,3.12575526356684,3.2175490653549303,3.40955861363675,98065,499.0990630141628,126.35419316814249,625.4532561823053
17870,17870,449950.0,4,2.75,4344,2320,2.0,0.0,3,8,2320,0.0,renton,B-,8,29,"16,425",3.37805244743889,2.3361546166095697,1.65106645914271,3.37805244743889,98059,311.36759343912894,91.43334093053785,402.8009343696668
17871,17871,635000.0,4,2.5,7991,2720,2.0,0.0,3,9,2720,0.0,seattle,A-,11,108,"55,271",4.43795546673215,1.2861699860953402,2.36720662366655,4.43795546673215,98133,30.14211343357435,54.25580418043383,84.39791761400818
17872,17872,599000.0,3,1.75,1180,1650,3.0,0.0,3,8,1650,0.0,seattle,A-,11,108,"55,271",2.2343104198881902,0.931729238078993,0.68520737583841,2.2343104198881902,98105,18.06773913393521,23.488060874115767,41.55580000805098
17873,17873,478000.0,3,3.25,1348,1430,2.0,0.0,3,8,1160,270.0,seattle,A-,11,108,"55,271",4.7327352439323604,1.60391599931168,1.90375595527989,4.7327352439323604,98107,0.0,13.470219499920795,13.470219499920795
17874,17874,388000.0,4,2.5,5040,2090,2.0,0.0,3,9,2090,0.0,renton,B-,8,29,"16,425",1.57475809224623,1.49724419271878,0.97079543798589,1.57475809224623,98055,3.990237803409203,3.990237803409203,7.980475606818406
17875,17875,809950.0,4,3.5,4903,3660,2.0,0.0,3,9,2760,900.0,lake washington,A+,13,55,"30,675",2.15865806038853,2.16151760099369,1.08589518762257,2.15865806038853,98034,6.585031591030553,2.1950105303435183,8.780042121374072
17876,17876,1060000.0,4,3.5,8417,4220,3.0,0.0,3,10,4220,0.0,issaquah,A+,13,27,"20,897",4.27928141569732,2.3293594588516098,1.29379582889862,4.27928141569732,98075,20.278386557473773,0.0,20.278386557473773
17877,17877,971971.0,4,3.75,6738,3460,2.0,0.0,3,11,3460,0.0,renton,B-,8,29,"16,425",4.27943052964108,3.39809109539775,2.61150672978146,4.27943052964108,98059,311.36759343912894,91.43334093053785,402.8009343696668
17878,17878,389000.0,3,2.5,874,1350,3.0,0.0,3,8,1270,80.0,seattle,A-,11,108,"55,271",4.53089406544883,1.87317793513062,2.13624353946703,4.53089406544883,98136,6.126509104697077,6.126509104697077,12.253018209394154
17879,17879,355000.0,4,2.75,5470,3000,2.0,0.0,3,8,3000,0.0,tahoma,A,12,9,"8,906",1.50856421248227,2.00598512270513,0.966461105462503,1.50856421248227,98038,257.41397001283934,123.11102913657534,380.52499914941467
17880,17880,551500.0,4,2.5,10003,2950,2.0,0.0,3,9,2950,0.0,renton,B-,8,29,"16,425",4.675086835301809,2.93939747885207,2.55592154510199,4.675086835301809,98059,311.36759343912894,91.43334093053785,402.8009343696668
17881,17881,417838.0,4,2.5,5048,2530,2.0,0.0,3,8,2530,0.0,tahoma,A,12,9,"8,906",3.48483348647452,1.78407556821955,2.8053394693286,3.48483348647452,98038,257.41397001283934,123.11102913657534,380.52499914941467
17882,17882,1750000.0,4,4.5,7660,4650,2.0,0.0,3,11,3640,1010.0,bellevue,A+,13,31,"21,609",1.84108424591145,1.35414167056368,1.21103859653648,1.84108424591145,98004,5.5140376093757615,8.271056414063642,13.785094023439402
17883,17883,399950.0,2,1.0,1131,710,2.0,0.0,4,7,710,0.0,seattle,A-,11,108,"55,271",3.3986317849660295,1.71919641113901,1.0979449531694,3.3986317849660295,98102,18.146248235957838,47.1802454134904,65.32649364944824
17884,17884,740000.0,4,2.5,8000,3050,2.0,0.0,3,9,3050,0.0,northshore,A,12,39,23500,4.93601313540602,2.34413416541863,2.65109422544106,4.93601313540602,98028,29.999052887044567,12.856736951590529,42.8557898386351
17885,17885,335000.0,3,2.5,683,1150,2.0,0.0,3,7,1150,0.0,issaquah,A+,13,27,"20,897",1.22074221524489,2.6162385402287,1.49460538108966,1.22074221524489,98027,318.2653854952511,54.65163185271989,372.917017347971
17886,17886,667000.0,3,1.75,1921,1370,3.0,0.0,3,8,1370,0.0,seattle,A-,11,108,"55,271",3.45004857947873,1.75630155486338,1.35223472867273,3.45004857947873,98103,7.368066028186903,29.472264112747613,36.84033014093452
17887,17887,368000.0,3,2.5,1350,1370,2.0,0.0,3,7,1010,360.0,seattle,A-,11,108,"55,271",4.09445099304147,1.58754659642369,1.73520960806576,4.09445099304147,98136,6.126509104697077,6.126509104697077,12.253018209394154
17888,17888,594491.0,4,2.5,6037,2990,2.0,0.0,3,9,2990,0.0,snoqualmie valley,A-,11,13,"7,214",9.0052615345973,8.10930659371151,2.34619111764716,9.0052615345973,98045,428.714111112358,75.65543137276906,504.36954248512706
17889,17889,859000.0,4,2.25,13900,3550,1.0,0.0,3,8,1830,1720.0,bellevue,A+,13,31,"21,609",4.52607338271644,2.18698431470149,2.8130043549116,4.52607338271644,98006,17.938569777820305,10.250611301611604,28.18918107943191
17890,17890,399950.0,3,3.0,2875,1860,2.0,0.0,3,8,1710,150.0,seattle,A-,11,108,"55,271",3.9422033300163197,1.55424889795905,2.0189399178894,3.9422033300163197,98126,211.4556382241143,99.50853563487732,310.9641738589916
17891,17891,547500.0,3,3.25,1977,1720,2.0,0.0,3,8,1360,360.0,seattle,A-,11,108,"55,271",3.5191216972248798,1.37040569013555,1.01125425262317,3.5191216972248798,98122,17.69885856742563,26.54828785113844,44.24714641856407
17892,17892,310000.0,3,2.5,4775,2540,2.0,0.0,3,7,2540,0.0,kent,B,9,44,"27,291",3.30776320456981,4.29226931184738,4.2656876530131,3.30776320456981,98042,268.5737792314582,93.59389276247785,362.1676719939361
17893,17893,939000.0,4,2.75,12880,3270,2.0,0.0,3,9,3270,0.0,lake washington,A+,13,55,"30,675",2.94993155445747,4.22863504370621,1.2856184110025601,2.94993155445747,98033,12.75226693861301,5.100906775445204,17.853173714058215
17894,17894,329900.0,2,2.5,1021,980,3.0,0.0,3,8,980,0.0,seattle,A-,11,108,"55,271",5.6890802512588,2.32716208456724,2.26379528977566,5.6890802512588,98117,8.647461250942321,11.52994833458976,20.177409585532082
17895,17895,436000.0,3,2.5,1193,1150,2.0,0.0,3,8,1020,130.0,seattle,A-,11,108,"55,271",4.14731463405289,1.54857554018744,1.68804246368181,4.14731463405289,98107,0.0,13.470219499920795,13.470219499920795
17896,17896,320000.0,3,2.5,1855,1820,2.0,0.0,3,8,1570,250.0,highline,C+,7,40,"19,213",0.934821878238253,2.35004794351135,4.27651444888967,0.934821878238253,98166,36.45145288428728,54.67717932643093,91.12863221071821
17897,17897,375000.0,3,2.5,3825,1580,2.0,0.0,3,8,1580,0.0,seattle,A-,11,108,"55,271",4.13799779946855,1.4628288938507,2.0728765167781398,4.13799779946855,98126,211.4556382241143,99.50853563487732,310.9641738589916
17898,17898,392137.0,3,2.0,3696,1460,2.0,0.0,3,7,1460,0.0,lake washington,A+,13,55,"30,675",9.23561773488283,10.168640649371302,3.80514155472286,9.23561773488283,98053,516.4919935656775,220.0705016062452,736.5624951719227
17899,17899,520000.0,4,2.5,4950,2900,2.0,0.0,3,8,2900,0.0,northshore,A,12,39,23500,5.802495666904889,2.26793158675537,2.98001747159389,5.802495666904889,98028,29.999052887044567,12.856736951590529,42.8557898386351
17900,17900,535000.0,5,2.75,6389,2620,2.0,0.0,3,9,2620,0.0,northshore,A,12,39,23500,5.64858558952726,2.15700177336401,2.9078971890172,5.64858558952726,98028,29.999052887044567,12.856736951590529,42.8557898386351
